23344.925781,109989.210938,95335.328125,68705.757812,91728.890625
103145.921875,80551.148438,85312.796875,107674.820312,51353.785156
100509.820312,14133.695312,-188.628235,106325.945312,12520.984375
111704.695312,12883.827148,10421.830078,60757.535156,76098.890625
-8440.961914,-9770.787109,55919.496094,39691.292969,109858.156250
12029.570312,80549.562500,105872.750000,69671.890625,100572.648438
60637.613281,103016.812500,97105.164062,42516.234375,58265.871094
75377.351562,32205.451172,25360.318359,47233.449219,26423.570312
86714.109375,34286.570312,50557.265625,96525.476562,27155.812500
73078.250000,94773.468750,50039.640625,93500.078125,42074.308594
12681.830078,95059.117188,42303.519531,78601.320312,21293.710938
38704.972656,100630.890625,111843.273438,31121.027344,56846.082031
98959.226562,101758.632812,46406.191406,82607.687500,30818.169922
-8784.637695,44528.343750,73023.625000,26575.683594,101761.789062
109447.195312,-166.912109,22591.664062,46547.761719,106358.562500
59747.480469,6169.312012,87675.343750,-3669.582031,109669.390625
16292.943359,19012.248047,91271.804688,68596.468750,107613.570312
-891.180664,-6155.262695,94787.757812,-2504.603271,34965.761719
38177.140625,106454.625000,23267.697266,94583.335938,75605.617188
64085.871094,95798.695312,6677.256836,23652.794922,8917.679688
-5017.648438,19643.289062,18750.767578,27574.015625,76191.046875
11652.633789,97321.492188,92360.367188,109327.968750,103651.914062
88573.054688,12164.213867,9207.459961,66388.164062,90760.679688
3364.329346,75496.976562,94605.414062,108152.085938,82992.375000
16114.479492,32872.535156,75990.296875,49382.175781,13999.170898
38139.218750,11.346118,-3658.831543,54816.480469,33664.136719
15258.847656,59798.828125,63307.425781,44009.617188,97372.843750
26041.777344,65662.250000,81237.640625,4945.437988,61533.519531
71432.851562,103518.492188,83697.734375,90640.312500,56449.953125
61001.707031,104004.640625,18490.234375,42150.425781,98700.031250
111482.609375,68264.906250,18115.863281,74016.218750,4190.380859
42115.031250,-1301.265869,14201.727539,48456.199219,63515.210938
57865.863281,73715.054688,9857.336914,7716.593750,4267.965332
-6226.520020,43758.367188,79930.218750,85011.117188,58703.808594
28007.031250,42987.265625,48765.601562,-1751.937378,20170.873047
-8241.147461,69249.773438,10718.809570,20249.087891,-2056.501221
-4037.860352,18275.000000,76208.398438,24078.003906,102291.218750
90398.781250,76193.039062,110989.953125,-8856.188477,11192.539062
61048.464844,59009.675781,94907.585938,80905.796875,76726.273438
109175.554688,84679.281250,7027.939941,75649.070312,56233.691406
75731.750000,-9800.601562,109220.960938,11040.648438,-1552.538818
15935.133789,12799.500977,77697.234375,36653.941406,43048.589844
85640.734375,42616.082031,71323.593750,48392.433594,76694.085938
60158.109375,25334.519531,39430.421875,57691.355469,26478.332031
60622.960938,5283.121094,95488.007812,42073.855469,96188.921875
58757.578125,37792.710938,67411.500000,75785.515625,-14.924058
10188.494141,38060.570312,184.474487,5952.753906,59101.218750
8631.934570,31887.888672,81900.718750,96329.171875,78541.835938
11492.608398,68513.203125,7701.214355,92816.203125,3448.936523
94395.304688,39517.605469,38783.457031,20369.025391,107208.968750
75261.781250,90991.992188,-964.613892,57293.093750,19609.140625
105224.304688,2593.976807,67401.851562,59179.101562,88379.500000
77386.921875,79367.601562,12983.369141,87571.398438,95320.351562
82084.585938,106203.335938,13751.541016,50528.605469,89075.804688
102293.375000,72021.210938,44132.304688,-3462.112549,51380.707031
57581.242188,100933.195312,100898.312500,106364.703125,7845.514648
94650.578125,68169.789062,108837.507812,103685.968750,12006.182617
14989.944336,95453.570312,24600.158203,92391.796875,41175.976562
-477.041840,56322.019531,7086.875000,22506.326172,30436.722656
112407.226562,-8865.789062,23183.357422,12702.068359,51662.812500
-1197.538208,1538.741577,10227.327148,52934.769531,8076.629395
71608.039062,-2940.689453,-4446.881836,59049.648438,113424.007812
13398.632812,40243.531250,68137.093750,8779.435547,30472.796875
90143.281250,33769.378906,12469.666992,1286.737427,12704.474609
63645.640625,10809.695312,79026.492188,80732.515625,43316.023438
-3993.483398,79683.046875,44450.230469,29189.875000,102385.117188
106113.046875,37992.332031,-9532.843750,2883.675293,100927.101562
8543.784180,84491.710938,107986.414062,14096.904297,30084.660156
107953.726562,37495.535156,80328.187500,62634.117188,56274.972656
-2655.709961,39320.695312,100044.343750,19813.957031,50607.433594
-707.874451,93459.601562,71417.125000,88318.625000,60735.414062
1276.449219,94325.140625,26961.761719,55726.679688,10058.311523
15890.176758,48383.031250,58050.648438,16357.333008,61266.707031
45521.050781,34901.117188,32301.716797,40050.761719,58998.023438
72386.375000,34547.785156,106493.554688,39257.871094,107181.906250
49311.828125,46602.164062,33045.894531,35899.480469,76416.117188
93653.328125,45191.605469,56419.019531,51613.753906,20053.527344
3697.737061,62890.203125,921.964600,40659.500000,5160.186523
20980.275391,66549.671875,63543.218750,89030.921875,92907.015625
11353.219727,21095.271484,14351.428711,53654.933594,71146.039062
83349.453125,12584.614258,-7762.883789,76386.304688,61842.484375
109419.015625,12241.434570,-5012.052734,29008.212891,58140.914062
81404.070312,9204.841797,113332.515625,24366.386719,70818.601562
19929.343750,38064.125000,20252.103516,30851.308594,88723.625000
35412.289062,61831.582031,41816.601562,108955.507812,37405.804688
21266.910156,6852.023438,68501.078125,45618.335938,70506.953125
26190.408203,15511.087891,93091.570312,28427.523438,101897.398438
41477.355469,24389.841797,682.127869,46465.304688,63398.054688
68823.039062,14412.670898,82602.890625,68698.851562,48779.054688
39964.792969,98628.203125,96843.171875,70216.898438,16022.807617
72110.101562,-7827.514160,87854.390625,470.002594,111127.992188
11803.497070,31736.912109,4523.313965,90304.570312,87355.250000
85030.273438,3038.281982,112866.343750,64665.144531,41465.804688
101307.031250,-7314.198730,75855.648438,111989.164062,49151.105469
25797.003906,67355.500000,73563.773438,-5056.800293,22597.656250
8886.131836,44907.996094,7769.158203,-7727.390137,1668.190308
33791.968750,74382.710938,3840.676025,8189.659668,84852.718750
1511.966431,29993.156250,3132.928223,16035.280273,6841.027832
100488.179688,111065.554688,19879.310547,99897.812500,62274.000000
71345.117188,87748.156250,64959.800781,33744.066406,86280.609375
654.205688,69541.070312,40179.410156,84217.976562,74484.265625
72777.070312,103104.109375,5935.562500,90546.226562,105376.718750
17603.751953,10881.495117,66302.734375,31444.429688,29071.154297
37698.746094,42956.394531,69064.312500,50831.675781,68991.671875
85905.343750,37863.156250,66600.531250,-7672.050781,24304.277344
15417.830078,73673.062500,-1404.273315,90377.632812,-6039.567871
94876.335938,101031.835938,73501.500000,21599.048828,71793.109375
34529.070312,104376.117188,61440.531250,50464.632812,81465.648438
53360.550781,78068.390625,102347.140625,6206.583008,-3943.884521
17961.593750,53905.332031,49012.511719,97025.906250,-8719.690430
4547.488281,69474.546875,39143.468750,81148.015625,71802.492188
73447.742188,106565.851562,32018.859375,82043.468750,83486.781250
35979.292969,63463.105469,71061.914062,-3975.906494,95062.156250
29398.328125,40553.164062,85981.570312,100838.851562,101017.804688
53990.515625,40742.707031,65629.484375,42880.960938,56949.292969
71685.593750,70842.554688,-2602.077393,7241.411133,54411.757812
-1321.767822,21788.900391,10429.602539,47821.699219,112936.921875
92232.093750,7812.739258,106046.070312,10794.253906,99856.210938
76076.148438,56773.546875,49862.613281,33681.355469,62797.636719
31468.068359,73079.687500,113350.804688,3992.937988,60461.843750
100911.906250,67983.453125,111204.554688,53084.687500,-2592.287354
54697.144531,11313.587891,78250.265625,62095.070312,28554.998047
19205.324219,70773.296875,60343.902344,39634.925781,5138.297363
59824.113281,18410.320312,22951.039062,52413.480469,39204.574219
9350.545898,15032.925781,105978.117188,69213.164062,58714.281250
55319.062500,110681.226562,18337.273438,55213.167969,1217.464600
88799.125000,42668.371094,79200.921875,86546.976562,105753.054688
86608.632812,27787.417969,3609.944580,51402.199219,99882.484375
42164.941406,80607.523438,57199.082031,112508.835938,6785.746582
72337.382812,58876.257812,35196.066406,105288.421875,-2166.962891
84400.640625,1182.265625,22865.962891,76922.062500,80395.429688
91580.242188,18784.423828,77619.945312,-3539.180420,83997.585938
88837.414062,95259.937500,13209.256836,54581.636719,68350.210938
5505.612793,27733.568359,106137.632812,19115.558594,89135.773438
92563.421875,71280.500000,56286.585938,36305.804688,70332.648438
73072.335938,-4813.516113,15752.199219,-5188.295410,110474.906250
23585.236328,89212.343750,-1799.530884,56451.199219,52677.710938
88595.890625,34574.746094,81462.132812,52759.140625,41035.562500
52003.023438,28139.861328,22838.804688,75212.273438,92721.492188
101189.023438,90717.890625,6998.367676,93869.953125,-3623.250000
106134.132812,72976.671875,77657.250000,48964.023438,-4174.231445
34533.195312,8579.661133,1012.252686,60285.394531,13391.366211
-1969.543823,93870.625000,112603.710938,6230.925293,36865.128906
51824.726562,104826.820312,81439.875000,19830.154297,44129.265625
9018.737305,81833.179688,82269.125000,41857.542969,43588.757812
61533.925781,29589.857422,20849.947266,78532.289062,10003.109375
27226.697266,71209.726562,92979.773438,-8572.750977,6717.048828
98805.546875,35960.445312,25296.710938,109817.796875,106245.835938
48688.078125,-5608.447266,86659.765625,47835.089844,10622.478516
10068.196289,109659.812500,1992.596680,101508.070312,16033.267578
56121.855469,-2929.893066,107866.445312,24934.287109,48927.652344
37998.500000,96468.210938,88517.507812,68848.445312,61543.800781
108520.617188,106075.148438,19296.822266,88043.695312,107502.390625
36013.871094,73392.539062,30006.136719,71310.578125,69753.632812
22795.275391,6541.958496,74145.195312,-4001.656006,64377.050781
94767.671875,16066.540039,60580.164062,106760.265625,4117.908203
86613.429688,49425.421875,11188.015625,81023.171875,84359.703125
70115.664062,5564.974609,67371.218750,45176.472656,84413.421875
15458.313477,40240.390625,77031.867188,44755.136719,14827.387695
71077.562500,90769.007812,98219.921875,111083.703125,48622.886719
54516.859375,20422.277344,65164.847656,15205.350586,26420.623047
16085.196289,-3483.682373,52487.160156,86665.359375,113276.585938
66605.070312,59822.089844,49245.304688,87793.085938,27388.560547
20148.314453,44452.046875,42953.535156,97519.531250,99628.523438
13910.256836,-478.855743,26412.214844,100942.125000,54276.277344
51239.601562,58562.988281,31588.587891,36002.828125,56189.988281
90211.476562,100519.687500,86612.265625,41919.625000,2268.340576
-423.812531,68004.820312,8784.658203,62063.347656,41213.476562
8604.539062,15211.715820,111035.562500,67849.843750,113004.804688
24967.421875,97998.156250,44000.148438,77920.960938,82060.992188
30171.974609,101831.210938,91582.132812,66584.195312,89316.640625
32401.712891,4367.094238,34422.925781,73990.296875,50369.925781
100612.914062,50745.078125,37432.914062,73768.484375,102664.703125
49701.253906,83344.671875,57212.820312,68485.914062,31951.318359
108426.296875,87090.453125,57163.031250,106005.164062,41483.597656
56711.132812,17515.882812,26025.054688,110711.289062,105436.843750
-5370.656738,27426.560547,93811.351562,96211.476562,104010.757812
69671.289062,15156.488281,-5078.854492,-9362.477539,99146.789062
55291.062500,101250.445312,36435.167969,102723.976562,61562.226562
25643.167969,38968.535156,31450.195312,92855.992188,-6002.252930
73401.507812,87825.585938,91088.195312,17107.847656,80374.046875
19115.095703,83818.984375,107889.929688,55140.148438,81073.570312
99870.070312,59769.496094,-4956.569336,80224.718750,42524.269531
109054.179688,36439.316406,67680.757812,-9481.373047,37076.839844
53370.847656,55809.699219,24870.582031,99806.015625,45076.976562
96432.804688,11992.484375,94045.515625,14426.296875,-8608.223633
98043.257812,97827.804688,89217.359375,75674.757812,1478.954834
56134.710938,104789.851562,95297.937500,50567.949219,46473.304688
62914.808594,36981.316406,-7213.902832,67958.242188,3749.341064
45310.367188,63555.718750,50188.660156,-465.576233,64074.347656
97265.500000,62905.273438,6427.342773,8679.382812,49254.585938
61504.320312,-8344.512695,71247.070312,42093.128906,16081.785156
72638.851562,26679.685547,452.893890,48399.515625,112354.445312
11931.849609,-8922.472656,103687.601562,-6226.913086,51645.472656
36704.199219,66687.890625,98626.789062,39490.300781,21189.431641
112376.132812,94800.664062,94745.156250,49108.089844,104335.093750
45362.800781,32916.890625,53783.656250,61790.144531,51596.277344
113038.250000,9837.759766,53251.761719,70828.617188,61930.882812
79333.554688,30010.765625,98610.578125,89786.437500,88410.281250
97508.320312,111718.289062,89487.804688,87739.218750,-7965.321289
27676.580078,10986.719727,68722.570312,12846.669922,60477.019531
99912.000000,11766.100586,41820.984375,81200.453125,70874.195312
32699.371094,13106.556641,-9665.614258,96483.031250,84896.695312
51930.660156,96064.578125,104734.453125,-8274.274414,53436.492188
53208.640625,81059.273438,93447.257812,38362.519531,57389.015625
68400.835938,22414.136719,55650.605469,44431.945312,-3303.344971
57685.285156,82108.531250,17683.373047,12951.158203,104955.195312
88160.390625,-593.535706,3264.597412,16524.673828,90606.921875
84138.796875,59224.046875,-9743.222656,84473.171875,42250.375000
85153.476562,22947.138672,24858.253906,76431.234375,24672.865234
88294.750000,16183.175781,-7724.562012,68285.312500,64545.695312
59664.453125,23229.451172,96959.828125,1858.362061,77661.398438
103656.492188,69543.648438,46313.222656,7883.163086,92494.804688
37811.718750,106043.546875,101901.273438,51076.316406,9111.527344
79051.492188,21758.406250,78335.570312,79308.265625,-7225.116211
7129.247559,51005.042969,25722.023438,41987.500000,13979.577148
60394.886719,16825.548828,40162.750000,62670.328125,95110.859375
-8748.252930,8878.080078,4883.610352,98211.578125,20736.441406
92545.007812,88411.367188,100280.085938,25401.531250,106294.531250
79318.195312,73213.250000,98881.390625,67762.765625,10832.866211
-5463.787598,33357.562500,42591.273438,82871.781250,-790.871094
45366.156250,100001.031250,60214.175781,81088.179688,28531.832031
84193.750000,28026.363281,55357.378906,10899.801758,100696.687500
37011.539062,12151.549805,-3881.931641,51895.156250,-3093.570312
26854.507812,30983.457031,95317.796875,13677.898438,66384.992188
88155.625000,102996.093750,26141.537109,73580.320312,57302.160156
46974.402344,78116.531250,100659.726562,99565.671875,47531.613281
109868.851562,31475.128906,34075.941406,56626.324219,-893.390991
72607.773438,27363.373047,37132.976562,14508.455078,48263.175781
24372.960938,61519.996094,70414.726562,30491.031250,-41.551125
77321.156250,67345.539062,40941.906250,59182.250000,91023.437500
-6129.804688,33881.183594,80562.835938,30011.730469,-5995.201660
24408.294922,86986.132812,82121.328125,11611.316406,73095.109375
16196.237305,8023.467285,-8886.461914,60272.183594,74649.789062
220.147110,19423.255859,112013.164062,47353.121094,43931.710938
46819.640625,81726.085938,-8004.991211,3777.660645,-1239.584351
1953.457153,91098.812500,76105.953125,52895.363281,36824.367188
53672.695312,56765.558594,80705.546875,20778.828125,96777.296875
84710.351562,55187.125000,70306.718750,53374.976562,76798.445312
29945.130859,79571.210938,94821.906250,31058.669922,26386.691406
56014.996094,41278.816406,55809.949219,54571.460938,98631.937500
109741.656250,111391.101562,66901.328125,111736.664062,1712.057617
75661.742188,233.423843,102810.867188,38310.996094,63128.789062
26178.539062,101983.687500,6437.648438,-6572.612793,9305.820312
113214.937500,88137.734375,74492.945312,70064.960938,28056.007812
37834.683594,110010.093750,-5829.481445,19199.888672,27612.066406
30557.207031,85214.882812,78890.890625,96367.156250,26329.644531
64066.128906,92652.109375,24264.042969,17510.748047,90932.078125
35976.101562,103172.492188,101165.500000,25330.269531,28026.787109
50837.593750,61508.808594,16553.775391,67275.242188,64936.199219
35859.597656,67033.476562,39617.230469,-3104.159668,23641.746094
77673.242188,44730.523438,20195.144531,81843.757812,73930.414062
57807.210938,-1055.732666,45688.601562,23241.398438,105311.421875
82018.242188,97307.523438,84506.843750,-7174.412598,1361.573364
61982.218750,38801.687500,-8922.637695,49691.019531,74131.960938
29104.146484,110528.609375,22184.068359,55657.925781,64347.160156
97120.265625,101517.523438,17923.937500,23280.794922,108413.367188
51565.683594,110954.039062,39687.187500,81760.828125,79341.093750
160.899399,26111.341797,88285.359375,55849.500000,59352.742188
80140.085938,24411.046875,43203.562500,51190.222656,27236.630859
54565.140625,-284.260498,76038.320312,55642.496094,59406.761719
36713.574219,94746.648438,56478.675781,68897.648438,36947.871094
7369.130371,52561.210938,25008.693359,35293.070312,85842.007812
19965.353516,96858.750000,83339.343750,69652.539062,65162.882812
49223.734375,79813.445312,101274.226562,24052.396484,22206.238281
47170.261719,-9264.219727,56617.281250,100373.828125,51926.000000
93853.914062,41482.265625,61641.742188,56435.531250,107124.765625
7591.803223,103149.117188,88414.710938,74070.476562,58590.054688
11905.878906,91439.617188,-2305.436523,46914.570312,13275.979492
93536.570312,76879.921875,-3321.968506,63419.203125,33075.765625
71840.914062,-813.759094,-567.495483,59658.433594,33238.632812
31638.744141,-6628.002930,33974.417969,98256.023438,103745.820312
95900.421875,78653.242188,31771.386719,44085.460938,21632.078125
25439.445312,61677.261719,11324.488281,397.455170,22291.042969
79914.539062,22303.335938,273.954987,87609.109375,79217.906250
23549.931641,67688.976562,42641.132812,30227.966797,17651.482422
85716.898438,112068.875000,26837.722656,95149.406250,58270.609375
70076.359375,13331.445312,61642.613281,-9405.924805,-1869.228760
51931.734375,96494.500000,86784.015625,93703.117188,27123.253906
-5040.609863,5685.867188,98800.523438,16283.877930,16083.321289
7634.865723,106198.421875,48386.656250,17908.820312,80350.828125
14147.862305,51458.753906,34583.101562,66788.992188,91686.726562
62234.582031,39049.187500,90298.898438,99072.304688,20741.892578
35112.808594,55691.968750,44073.335938,106755.421875,56286.042969
52204.105469,45230.453125,39323.835938,25531.421875,25476.873047
76447.093750,30490.810547,41162.738281,61790.910156,56774.687500
67246.062500,79425.773438,49516.410156,2176.016846,107334.601562
16410.537109,26323.878906,45336.652344,60993.640625,103112.875000
23566.673828,9771.525391,28705.363281,408.871094,-4612.867676
59447.257812,45521.683594,61079.097656,-9936.108398,38820.402344
3908.440186,52268.000000,94050.851562,53232.277344,87799.421875
6071.028809,16222.666992,4833.530273,57233.769531,88013.578125
71608.218750,11023.127930,53982.656250,7667.929688,23199.144531
47860.554688,34078.468750,59523.027344,103197.210938,105072.109375
49179.199219,13307.183594,1386.932983,87884.562500,23716.056641
6774.066895,33875.117188,79237.734375,77853.164062,33939.007812
4601.438477,91761.601562,96207.007812,108652.296875,31537.181641
70549.726562,1266.621826,57759.851562,85383.257812,68500.382812
32316.728516,43534.773438,89523.515625,96299.382812,61202.707031
-734.036987,30703.242188,105281.171875,68788.992188,20443.751953
96896.578125,4511.487305,43750.937500,108283.515625,102396.046875
77466.992188,1600.879395,22814.466797,43248.027344,89454.046875
66753.476562,57849.468750,67758.945312,49503.781250,53045.058594
109296.132812,6596.809082,64311.683594,53599.273438,101980.062500
19355.371094,95916.000000,32058.140625,-4577.811035,78758.679688
103260.843750,4688.152344,-3994.771484,95085.320312,83477.140625
26448.982422,78525.195312,97988.632812,80199.914062,73352.015625
86927.976562,44210.210938,84952.890625,-3714.256104,97458.234375
60950.234375,73039.218750,41851.007812,15252.486328,9086.299805
104896.070312,11091.914062,25683.107422,55751.050781,74691.195312
14206.475586,85106.421875,57150.492188,56264.613281,90528.609375
22452.478516,46068.761719,105216.757812,28457.705078,27697.378906
75237.203125,64906.691406,-7234.121582,59769.128906,31649.906250
76117.890625,33240.406250,85860.117188,47614.082031,39526.156250
69861.656250,-4892.378906,-891.327881,-1744.037964,20360.107422
18194.974609,113152.031250,41452.019531,53878.082031,55446.375000
2686.510986,78084.554688,27096.097656,69837.000000,20892.472656
4168.009277,102289.484375,76961.234375,-4071.928711,17290.488281
-8798.085938,81165.273438,92197.179688,-6032.207520,27477.707031
10390.384766,80085.679688,70718.117188,106250.500000,14243.067383
-3212.430420,62655.457031,19350.689453,5896.241699,70911.421875
49710.796875,34091.214844,70606.750000,101162.820312,97969.296875
12596.426758,-9607.372070,62597.152344,49692.527344,70229.632812
93489.632812,63860.535156,59062.417969,56994.167969,69788.601562
86352.906250,58196.074219,37497.179688,65093.378906,62163.871094
74974.890625,85483.765625,28792.853516,32236.302734,78277.562500
53035.921875,39023.871094,27476.322266,82386.609375,54920.117188
108387.742188,18640.705078,99011.335938,65537.789062,6346.821289
83523.929688,88134.218750,6739.450195,32664.384766,24370.041016
86969.085938,12697.314453,98230.570312,32574.794922,79691.484375
54562.484375,5470.998047,24430.855469,102059.656250,80564.382812
96594.726562,63577.847656,52591.437500,11930.876953,105814.148438
17412.306641,74966.796875,31381.322266,54888.628906,43896.707031
96301.437500,49819.671875,72537.414062,81856.070312,1900.762329
88884.234375,51923.292969,100034.976562,105623.687500,94587.687500
10948.318359,79136.062500,-6171.702637,-4277.806152,-1745.839844
83519.773438,60284.671875,13725.157227,-5506.069824,48887.632812
104289.531250,101088.656250,-991.222595,43424.277344,-437.168396
-8633.774414,70836.585938,84529.632812,32747.548828,12268.512695
14969.636719,15592.284180,72088.187500,97507.046875,107448.351562
83988.953125,72934.585938,45914.953125,70567.226562,65101.570312
27045.933594,91515.546875,30780.931641,30874.230469,97237.734375
39035.089844,937.306335,44065.710938,62760.250000,5431.236816
102953.343750,53593.082031,-6936.809082,111962.117188,107017.359375
2626.022461,113328.343750,64397.242188,97155.648438,32619.195312
86665.757812,-1331.411255,58211.476562,45297.242188,106175.640625
52203.132812,15829.488281,65653.523438,108118.085938,96396.718750
17298.386719,21707.314453,74455.554688,58079.316406,62581.546875
58236.597656,107114.406250,73518.851562,112302.304688,56417.960938
88950.085938,101798.953125,-3445.657715,92013.273438,100304.367188
-9884.998047,104639.304688,100176.023438,64512.242188,88338.257812
19338.513672,37721.300781,97006.835938,87549.992188,93018.539062
89725.773438,26296.423828,-4608.668945,41922.597656,20957.806641
101788.046875,69220.984375,52665.121094,62786.902344,13843.602539
1789.966797,7566.800781,7501.314453,85308.820312,6412.410156
73919.273438,60802.207031,-5245.337402,80473.617188,39358.785156
105059.039062,80588.617188,30541.386719,91778.359375,31644.164062
5422.937988,-2339.827637,79365.468750,112429.781250,95210.164062
58927.304688,88698.851562,8049.892090,64318.636719,17164.755859
39007.703125,52649.984375,96385.742188,101672.820312,1980.186401
-3227.355469,-9993.911133,19546.988281,14273.958984,85314.906250
35959.398438,98193.234375,32660.412109,40714.058594,65210.144531
82019.195312,32316.396484,32342.064453,-896.118286,10638.054688
73986.226562,14526.818359,18298.226562,39894.988281,13499.897461
51.693283,108822.296875,112198.757812,18101.585938,59684.238281
15906.812500,67109.289062,-1122.480591,-1164.146729,55325.406250
10857.707031,5608.497070,55331.500000,40404.695312,29882.457031
27189.703125,86364.093750,14618.989258,69850.117188,13621.454102
89829.132812,38412.613281,55937.847656,8714.500000,47516.492188
76575.906250,92700.726562,72043.312500,104874.132812,19139.019531
95543.210938,-8530.874023,14504.618164,94285.273438,19570.710938
84188.851562,-3264.618408,96680.000000,93066.367188,5571.234863
38548.703125,-9532.620117,21179.734375,103880.195312,40872.074219
61062.187500,17613.203125,13779.466797,85681.179688,97463.320312
37400.917969,62053.609375,22419.232422,103338.773438,80768.109375
79935.726562,66457.976562,60012.136719,38522.343750,57875.410156
89151.156250,20608.857422,59344.539062,-9800.924805,1437.427612
88915.250000,84387.929688,8172.810059,72138.539062,63997.605469
23744.044922,-2769.452637,64464.984375,54923.773438,111110.742188
-8119.643066,2529.265137,15267.250977,15659.825195,98210.437500
-726.128357,63060.746094,46807.355469,31693.105469,52942.820312
14118.766602,-1827.865112,5944.096680,84130.906250,46694.480469
73819.507812,59825.363281,77303.335938,19707.343750,60024.433594
88740.757812,-4834.109863,30955.667969,106913.570312,77304.437500
104953.273438,17200.916016,84534.976562,55961.550781,82124.695312
82189.031250,57841.906250,94653.960938,107456.281250,83501.734375
79407.703125,-6726.549805,33105.777344,12758.355469,34966.558594
96048.593750,36877.121094,43138.691406,111992.695312,7551.327148
99833.171875,72355.500000,77376.687500,63679.808594,102062.843750
23944.429688,38963.871094,107228.734375,64900.097656,32420.742188
71076.468750,56396.664062,59621.656250,42154.746094,-1098.483276
28289.650391,10887.077148,66743.429688,9486.911133,4886.654785
36788.460938,98894.609375,8160.105469,79894.242188,-1803.732666
53126.660156,62486.132812,45073.390625,106265.351562,61022.128906
62624.718750,92641.820312,19920.925781,26544.707031,42864.925781
8527.069336,60489.136719,91828.796875,2299.103271,11932.534180
10792.836914,83375.570312,78329.195312,80414.492188,12073.618164
87230.718750,-4752.553223,32960.691406,40517.441406,14734.356445
47847.351562,87305.898438,172.269348,66007.453125,53743.433594
8368.536133,5677.417480,2772.872314,63441.925781,-1513.931030
73795.000000,12609.944336,101127.890625,103715.921875,49154.652344
30536.115234,-1213.705078,-3812.910400,8908.208984,11085.398438
18119.625000,29701.046875,104460.968750,106448.828125,-3341.158447
3077.886963,80222.835938,1906.288574,46038.582031,7283.581055
26640.644531,103885.929688,104589.484375,36812.917969,56436.687500
44876.218750,55181.449219,72114.101562,57649.097656,5166.677734
80600.171875,17987.392578,27776.619141,68271.367188,8246.617188
86931.273438,108807.476562,17032.912109,93118.359375,4258.986328
38118.312500,-2218.714111,43960.031250,29122.580078,-9226.590820
50618.871094,42200.464844,80996.250000,62525.164062,98239.046875
98279.828125,99165.804688,88668.281250,89412.617188,22522.021484
31648.265625,20832.134766,87703.468750,-9694.332031,88481.226562
102870.148438,80905.843750,-6988.081543,17190.074219,35720.500000
11258.535156,-9335.353516,31071.275391,38291.449219,93783.007812
45330.261719,86409.757812,101564.296875,99290.296875,2075.638428
102337.703125,36452.472656,54276.101562,69877.250000,108977.632812
39058.453125,54700.382812,94686.742188,14270.031250,30656.298828
3752.063721,55918.296875,61488.433594,101455.539062,56223.964844
36512.957031,90868.992188,23673.103516,39524.878906,-5397.634766
69393.601562,60783.414062,-4732.988281,110464.882812,109074.859375
99050.015625,42338.445312,82027.914062,87157.609375,28172.037109
94103.554688,76038.617188,74624.507812,34922.960938,32459.171875
70145.445312,83981.414062,97159.554688,51375.480469,108251.445312
